id,timestamp,production_kw,grid_kw,consumption_kw,production_lifetime_kwh,grid_imported_lifetime_kwh,grid_exported_lifetime_kwh
11785,1774388733,0.7169,0.0296,0.7464999999999999,33318.5483,36909.7278,24101.6673
11786,1774388747,0.7354,-0.3495,0.3859000000000001,33318.5483,36909.7278,24101.6673
11787,1774388762,0.7186,-0.3384,0.38020000000000004,33318.558,36909.7278,24101.6673
11788,1774388777,0.7129,-0.3488,0.3641,33318.558,36909.7278,24101.6673
11789,1774388791,0.7319,-0.3749,0.357,33318.558,36909.7278,24101.6673
11790,1774388806,0.728,0.0093,0.7373,33318.558,36909.7278,24101.6673
11791,1774388820,0.7191,0.0028,0.7219,33318.5676,36909.7278,24101.6673
11792,1774388835,0.7104,0.0632,0.7736000000000001,33318.5676,36909.7278,24101.6673
11793,1774388849,0.721,0.0798,0.8008,33318.5676,36909.7278,24101.6673
11794,1774388864,0.7266,0.1451,0.8717,33318.5772,36909.7375,24101.6673
11795,1774388879,0.7198,0.1051,0.8249,33318.5772,36909.7375,24101.6673
11796,1774388893,0.6783,0.1306,0.8089,33318.5772,36909.7375,24101.677
11797,1774388908,0.6747,0.1397,0.8144,33318.5869,36909.7375,24101.677
11798,1774388922,0.7077,0.2417,0.9494,33318.5869,36909.7375,24101.677
11799,1774388937,0.5634,0.3821,0.9455,33318.5869,36909.7375,24101.677
11800,1774388951,0.7113,0.1792,0.8905000000000001,33318.5869,36909.7471,24101.677
11801,1774388966,0.5314,0.3522,0.8835999999999999,33318.5965,36909.7471,24101.677
11802,1774388980,0.7438,0.1469,0.8907,33318.5965,36909.7471,24101.677
11803,1774388995,0.5472,-0.0976,0.4496,33318.5965,36909.7471,24101.677
11804,1774389010,0.6089,-0.074,0.5349,33318.6062,36909.7471,24101.677
11805,1774389024,0.7246,-0.1968,0.5278,33318.6062,36909.7471,24101.677
11806,1774389039,0.7108,-0.1939,0.5169,33318.6062,36909.7471,24101.6866
11807,1774389053,0.6953,0.2486,0.9439,33318.6062,36909.7471,24101.6866
11808,1774389068,0.7148,0.3189,1.0337,33318.6158,36909.7568,24101.6866
11809,1774389082,0.6968,0.3289,1.0257,33318.6158,36909.7568,24101.6866
11810,1774389097,0.6963,0.2049,0.9012,33318.6158,36909.7568,24101.6866
11811,1774389111,0.5582,0.345,0.9032,33318.6158,36909.7568,24101.6866
11812,1774389126,0.5686,0.2471,0.8157,33318.6254,36909.7568,24101.6866
11813,1774389141,0.6749,0.1908,0.8657,33318.6254,36909.7664,24101.6866
11814,1774389155,0.5366,0.3091,0.8456999999999999,33318.6254,36909.7664,24101.6866
11815,1774389170,0.6582,0.1949,0.8531,33318.6254,36909.7664,24101.6963
11816,1774389184,0.6539,0.1898,0.8437,33318.6351,36909.7664,24101.6963
11817,1774389199,0.6657,0.1743,0.84,33318.6351,36909.7664,24101.6963
11818,1774389213,0.5319,0.2953,0.8272,33318.6351,36909.776,24101.6963
11819,1774389228,0.5338,0.1931,0.7269000000000001,33318.6351,36909.776,24101.6963
11820,1774389242,0.5231,0.1384,0.6615,33318.6447,36909.776,24101.6963
11821,1774389257,0.515,-0.2272,0.2878,33318.6447,36909.776,24101.6963
11822,1774389272,0.5298,0.132,0.6618,33318.6447,36909.776,24101.6963
11823,1774389286,0.6438,0.0236,0.6674,33318.6447,36909.776,24101.6963
11824,1774389301,0.6391,0.015,0.6541,33318.6544,36909.776,24101.6963
11825,1774389315,0.522,0.1368,0.6588,33318.6544,36909.776,24101.6963
11826,1774389330,0.5197,0.0245,0.5442,33318.6544,36909.7857,24101.7059
11827,1774389344,0.6324,0.1277,0.7601,33318.6544,36909.7857,24101.7059
11828,1774389359,0.6261,0.1525,0.7786,33318.664,36909.7857,24101.7059
11829,1774389374,0.6079,0.0539,0.6617999999999999,33318.664,36909.7857,24101.7059
11830,1774389388,0.6026,0.0564,0.659,33318.664,36909.7857,24101.7059
11831,1774389403,0.5717,0.1047,0.6764,33318.664,36909.7857,24101.7059
11832,1774389418,0.5871,-0.1917,0.3954,33318.6736,36909.7857,24101.7059
11833,1774389433,0.5953,-0.1702,0.42510000000000003,33318.6736,36909.7857,24101.7059
11834,1774389447,0.5467,-0.1661,0.38059999999999994,33318.6736,36909.7857,24101.7059
11835,1774389462,0.4592,-0.1958,0.26339999999999997,33318.6736,36909.7857,24101.7059
11836,1774389476,0.4817,-0.17,0.3117,33318.6736,36909.7857,24101.7059
11837,1774389491,0.4851,0.2151,0.7001999999999999,33318.6833,36909.7857,24101.7155
11838,1774389506,0.4793,0.181,0.6603,33318.6833,36909.7953,24101.7155
11839,1774389520,0.4678,0.1799,0.6476999999999999,33318.6833,36909.7953,24101.7155
11840,1774389535,0.4613,0.1951,0.6564,33318.6833,36909.7953,24101.7155
11841,1774389549,0.5037,0.1489,0.6526000000000001,33318.6833,36909.7953,24101.7155
11842,1774389564,0.4585,0.1928,0.6513,33318.6929,36909.7953,24101.7155
11843,1774389578,0.4516,0.2043,0.6559,33318.6929,36909.7953,24101.7155
11844,1774389593,0.4781,0.1782,0.6563,33318.6929,36909.805,24101.7155
11845,1774389608,0.3931,0.2567,0.6497999999999999,33318.6929,36909.805,24101.7155
11846,1774389622,0.4183,0.2342,0.6525,33318.6929,36909.805,24101.7155
11847,1774389637,0.4001,0.2381,0.6382,33318.7026,36909.805,24101.7155
11848,1774389651,0.3963,0.2493,0.6456,33318.7026,36909.805,24101.7155
11849,1774389666,0.3902,0.2598,0.6499999999999999,33318.7026,36909.805,24101.7155
11850,1774389681,0.3851,0.2896,0.6747000000000001,33318.7026,36909.805,24101.7155
11851,1774389695,0.3836,0.2895,0.6731,33318.7026,36909.8146,24101.7155
11852,1774389710,0.373,-0.0545,0.3185,33318.7026,36909.8146,24101.7155
11853,1774389724,0.372,-0.0541,0.3179,33318.7026,36909.8146,24101.7155
11854,1774389739,0.3617,-0.0718,0.28990000000000005,33318.7122,36909.8146,24101.7252
11855,1774389753,0.3338,-0.0421,0.29169999999999996,33318.7122,36909.8146,24101.7252
11856,1774389768,0.3534,-0.0377,0.3157,33318.7122,36909.8146,24101.7252
11857,1774389782,0.3718,-0.1019,0.26990000000000003,33318.7122,36909.8146,24101.7252
11858,1774389797,0.2958,0.3534,0.6492,33318.7122,36909.8146,24101.7252
11859,1774389812,0.3383,0.27,0.6083000000000001,33318.7122,36909.8146,24101.7252
11860,1774389826,0.3628,0.2971,0.6598999999999999,33318.7218,36909.8146,24101.7252
11861,1774389841,0.3612,0.2915,0.6527000000000001,33318.7218,36909.8242,24101.7252
11862,1774389856,0.2155,0.4343,0.6498,33318.7218,36909.8242,24101.7252
11863,1774389870,0.3175,0.2901,0.6076,33318.7218,36909.8242,24101.7252
11864,1774389885,0.3445,0.319,0.6635,33318.7218,36909.8242,24101.7252
11865,1774389899,0.3329,0.3716,0.7044999999999999,33318.7218,36909.8242,24101.7252
11866,1774389914,0.2435,0.5389,0.7824,33318.7218,36909.8339,24101.7252
11867,1774389928,0.2918,0.5926,0.8844000000000001,33318.7218,36909.8339,24101.7252
11868,1774389943,0.2322,0.622,0.8542,33318.7315,36909.8339,24101.7252
11869,1774389958,0.2743,0.5134,0.7877,33318.7315,36909.8339,24101.7252
11870,1774389972,0.3463,0.5085,0.8548,33318.7315,36909.8435,24101.7252
11871,1774389987,0.2862,0.7131,0.9993,33318.7315,36909.8435,24101.7252
11872,1774390001,0.2125,0.4419,0.6544,33318.7315,36909.8435,24101.7252
11873,1774390016,0.2183,0.4268,0.6451,33318.7315,36909.8435,24101.7252
11874,1774390030,0.371,0.2639,0.6349,33318.7315,36909.8435,24101.7252
11875,1774390045,0.1907,0.4295,0.6202,33318.7315,36909.8532,24101.7252
11876,1774390059,0.268,0.3785,0.6465000000000001,33318.7411,36909.8532,24101.7252
11877,1774390074,0.2416,0.3865,0.6281,33318.7411,36909.8532,24101.7252
11878,1774390089,0.227,0.6544,0.8814,33318.7411,36909.8532,24101.7252
11879,1774390103,0.2049,0.8008,1.0057,33318.7411,36909.8532,24101.7252
11880,1774390118,0.1922,0.8131,1.0053,33318.7411,36909.8628,24101.7252
11881,1774390133,0.1923,0.8054,0.9977,33318.7411,36909.8628,24101.7252
11882,1774390147,0.1923,0.6835,0.8758,33318.7411,36909.8628,24101.7252
11883,1774390162,0.2312,0.7226,0.9538,33318.7411,36909.8724,24101.7252
11884,1774390176,0.2647,0.6751,0.9398,33318.7411,36909.8724,24101.7252
11885,1774390191,0.2699,0.6299,0.8997999999999999,33318.7508,36909.8724,24101.7252
11886,1774390205,0.279,0.6687,0.9477,33318.7508,36909.8821,24101.7252
11887,1774390220,0.2696,0.2404,0.51,33318.7508,36909.8821,24101.7252
11888,1774390235,0.3155,0.2732,0.5887,33318.7508,36909.8821,24101.7252
11889,1774390249,0.2056,0.2729,0.4785,33318.7508,36909.8821,24101.7252
11890,1774390264,0.2139,0.1603,0.3742,33318.7508,36909.8821,24101.7252
11891,1774390278,0.3366,-0.0388,0.2978,33318.7508,36909.8821,24101.7252
11892,1774390293,0.284,-0.0047,0.2793,33318.7508,36909.8821,24101.7252
11893,1774390307,0.199,0.0738,0.27280000000000004,33318.7508,36909.8821,24101.7252
11894,1774390322,0.1627,-0.0454,0.11730000000000002,33318.7604,36909.8821,24101.7252
11895,1774390336,0.3239,-0.0234,0.30050000000000004,33318.7604,36909.8821,24101.7252
11896,1774390351,0.2215,0.038,0.2595,33318.7604,36909.8821,24101.7348
11897,1774390366,0.3021,-0.025,0.27709999999999996,33318.7604,36909.8821,24101.7348
11898,1774390380,0.2746,0.0086,0.2832,33318.7604,36909.8821,24101.7348
11899,1774390395,0.1481,0.1449,0.29300000000000004,33318.7604,36909.8821,24101.7348
11900,1774390409,0.2773,0.0133,0.29059999999999997,33318.7604,36909.8821,24101.7348
11901,1774390424,0.3076,0.0278,0.3354,33318.7604,36909.8821,24101.7348
11902,1774390439,0.2122,0.0782,0.2904,33318.7604,36909.8917,24101.7348
11903,1774390453,0.2152,0.0812,0.2964,33318.77,36909.8917,24101.7348
11904,1774390468,0.2719,0.0239,0.29579999999999995,33318.77,36909.8917,24101.7348
11905,1774390482,0.2094,0.0863,0.2957,33318.77,36909.8917,24101.7348
11906,1774390497,0.2984,-0.0039,0.2945,33318.77,36909.8917,24101.7348
11907,1774390511,0.2703,0.0259,0.29619999999999996,33318.77,36909.8917,24101.7348
11908,1774390526,0.218,-0.0018,0.2162,33318.77,36909.8917,24101.7348
11909,1774390541,0.1946,0.1072,0.3018,33318.77,36909.8917,24101.7348
11910,1774390555,0.2374,0.0454,0.2828,33318.77,36909.8917,24101.7348
11911,1774390569,0.2264,0.067,0.2934,33318.77,36909.8917,24101.7348
11912,1774390584,0.2978,0.0983,0.3961,33318.77,36909.8917,24101.7348
11913,1774390599,0.292,0.006,0.298,33318.7797,36909.8917,24101.7348
11914,1774390614,0.3112,-0.0117,0.2995,33318.7797,36909.8917,24101.7348
11915,1774390628,0.1914,0.0894,0.2808,33318.7797,36909.8917,24101.7348
11916,1774390643,0.324,-0.0263,0.2977,33318.7797,36909.8917,24101.7348
11917,1774390657,0.2664,0.0338,0.3002,33318.7797,36909.8917,24101.7348
11918,1774390672,0.2724,0.0357,0.3081,33318.7797,36909.8917,24101.7348
11919,1774390686,0.247,0.0617,0.3087,33318.7797,36909.8917,24101.7348
11920,1774390701,0.1814,0.1009,0.2823,33318.7797,36909.8917,24101.7348
11921,1774390715,0.2247,0.0566,0.2813,33318.7797,36909.8917,24101.7348
11922,1774390730,0.205,0.0692,0.2742,33318.7893,36909.8917,24101.7348
11923,1774390745,0.2628,0.0185,0.2813,33318.7893,36909.8917,24101.7348
11924,1774390759,0.2694,0.0102,0.27959999999999996,33318.7893,36909.8917,24101.7348
11925,1774390774,0.1973,0.0862,0.2835,33318.7893,36909.8917,24101.7348
11926,1774390788,0.2145,0.0786,0.2931,33318.7893,36909.8917,24101.7348
11927,1774390803,0.2364,0.0963,0.3327,33318.7893,36909.9014,24101.7348
11928,1774390818,0.2536,0.0236,0.2772,33318.7893,36909.9014,24101.7348
11929,1774390833,0.2839,-0.0008,0.28309999999999996,33318.7893,36909.9014,24101.7348
11930,1774390847,0.2317,0.0489,0.28059999999999996,33318.7893,36909.9014,24101.7348
11931,1774390862,0.3079,0.0747,0.3826,33318.7893,36909.9014,24101.7348
11932,1774390876,0.3199,-0.0292,0.2907,33318.799,36909.9014,24101.7348
11933,1774390891,0.2448,0.0366,0.2814,33318.799,36909.9014,24101.7348
11934,1774390906,0.2841,0.0021,0.2862,33318.799,36909.9014,24101.7348
11935,1774390920,0.2604,0.0185,0.27890000000000004,33318.799,36909.9014,24101.7348
11936,1774390935,0.2184,-0.0115,0.2069,33318.799,36909.9014,24101.7348
11937,1774390950,0.3092,-0.0302,0.27899999999999997,33318.799,36909.9014,24101.7348
11938,1774390964,0.3132,-0.0312,0.282,33318.799,36909.9014,24101.7348
11939,1774390979,0.2887,-0.0073,0.28140000000000004,33318.799,36909.9014,24101.7348
11940,1774390993,0.2545,0.0235,0.278,33318.799,36909.9014,24101.7348
11941,1774391008,0.2281,-0.0399,0.1882,33318.8086,36909.9014,24101.7348
11942,1774391023,0.2751,-0.0022,0.27290000000000003,33318.8086,36909.9014,24101.7348
11943,1774391037,0.2744,0.0073,0.28169999999999995,33318.8086,36909.9014,24101.7348
11944,1774391052,0.2899,-0.0077,0.2822,33318.8086,36909.9014,24101.7445
11945,1774391067,0.2744,0.0005,0.2749,33318.8086,36909.9014,24101.7445
11946,1774391082,0.2706,0.0175,0.2881,33318.8086,36909.9014,24101.7445
11947,1774391096,0.2652,0.0207,0.2859,33318.8086,36909.9014,24101.7445
11948,1774391111,0.3045,-0.0257,0.2788,33318.8086,36909.9014,24101.7445
11949,1774391125,0.2787,0.0022,0.2809,33318.8086,36909.9014,24101.7445
11950,1774391140,0.2629,0.0147,0.2776,33318.8182,36909.9014,24101.7445
11951,1774391154,0.2693,0.0072,0.27649999999999997,33318.8182,36909.9014,24101.7445
11952,1774391169,0.2607,0.0149,0.2756,33318.8182,36909.9014,24101.7445
11953,1774391184,0.2293,0.0471,0.2764,33318.8182,36909.9014,24101.7445
11954,1774391198,0.2051,0.0654,0.2705,33318.8182,36909.9014,24101.7445
11955,1774391213,0.2041,0.0752,0.2793,33318.8182,36909.9014,24101.7445
11956,1774391228,0.2913,-0.0106,0.2807,33318.8182,36909.9014,24101.7445
11957,1774391242,0.2875,-0.0087,0.2788,33318.8182,36909.9014,24101.7445
11958,1774391257,0.2077,0.1582,0.3659,33318.8182,36909.911,24101.7445
11959,1774391271,0.2865,0.1806,0.46709999999999996,33318.8279,36909.911,24101.7445
11960,1774391286,0.2113,0.2419,0.4532,33318.8279,36909.911,24101.7445
11961,1774391301,0.2526,0.106,0.3586,33318.8279,36909.911,24101.7445
11962,1774391315,0.2609,0.1213,0.38220000000000004,33318.8279,36909.911,24101.7445
11963,1774391330,0.2943,0.062,0.3563,33318.8279,36909.911,24101.7445
11964,1774391345,0.2753,0.075,0.3503,33318.8279,36909.911,24101.7445
11965,1774391359,0.2472,0.1083,0.3555,33318.8279,36909.911,24101.7445
11966,1774391374,0.2053,0.1514,0.3567,33318.8279,36909.911,24101.7445
11967,1774391388,0.2416,0.1157,0.3573,33318.8279,36909.911,24101.7445
11968,1774391403,0.2467,0.1132,0.3599,33318.8279,36909.911,24101.7445
11969,1774391417,0.2054,0.1416,0.347,33318.8375,36909.911,24101.7445
11970,1774391432,0.2687,0.1744,0.4431,33318.8375,36909.911,24101.7445
11971,1774391447,0.2656,0.0941,0.3597,33318.8375,36909.911,24101.7445
11972,1774391461,0.257,0.1333,0.3903,33318.8375,36909.911,24101.7445
11973,1774391476,0.2667,0.0787,0.3454,33318.8375,36909.911,24101.7445
11974,1774391490,0.2533,0.0994,0.3527,33318.8375,36909.911,24101.7445
11975,1774391504,0.2076,0.1419,0.34950000000000003,33318.8375,36909.911,24101.7445
11976,1774391519,0.2651,0.1775,0.4426,33318.8375,36909.911,24101.7445
11977,1774391533,0.1926,0.1737,0.36629999999999996,33318.8375,36909.911,24101.7445
11978,1774391548,0.192,0.1128,0.3048,33318.8375,36909.9206,24101.7445
11979,1774391563,0.1925,0.1055,0.298,33318.8472,36909.9206,24101.7445
11980,1774391577,0.1977,0.1059,0.3036,33318.8472,36909.9206,24101.7445
11981,1774391592,0.3041,0.0004,0.3045,33318.8472,36909.9303,24101.7445
11982,1774391606,0.1689,0.1278,0.29669999999999996,33318.8472,36909.9303,24101.7445
11983,1774391621,0.2758,0.0331,0.3089,33318.8472,36909.9303,24101.7445
11984,1774391635,0.2962,0.1198,0.41600000000000004,33318.8472,36909.9303,24101.7445
11985,1774391650,0.2631,0.1378,0.40090000000000003,33318.8472,36909.9303,24101.7445
11986,1774391664,0.2969,0.0535,0.3504,33318.8472,36909.9303,24101.7445
11987,1774391679,0.2672,0.0345,0.30169999999999997,33318.8472,36909.9303,24101.7445
11988,1774391694,0.2707,0.0312,0.3019,33318.8568,36909.9303,24101.7445
11989,1774391708,0.3005,-0.0035,0.297,33318.8568,36909.9303,24101.7445
11990,1774391723,0.2019,0.0882,0.2901,33318.8568,36909.9303,24101.7445
11991,1774391737,0.2784,0.0274,0.30579999999999996,33318.8568,36909.9303,24101.7445
11992,1774391752,0.2045,0.0905,0.295,33318.8568,36909.9303,24101.7445
11993,1774391767,0.2124,0.0841,0.2965,33318.8568,36909.9303,24101.7445
11994,1774391781,0.2456,0.0344,0.28,33318.8568,36909.9303,24101.7445
11995,1774391796,0.2434,0.0725,0.3159,33318.8568,36909.9303,24101.7445
11996,1774391810,0.2188,0.0683,0.2871,33318.8568,36909.9303,24101.7445
11997,1774391825,0.1318,0.1275,0.2593,33318.8568,36909.9303,24101.7445
11998,1774391840,0.2171,0.0611,0.2782,33318.8568,36909.9303,24101.7445
11999,1774391854,0.2175,0.0716,0.2891,33318.8664,36909.9303,24101.7445
12000,1774391869,0.2472,0.0303,0.2775,33318.8664,36909.9303,24101.7445
12001,1774391883,0.0472,-0.0261,0.021099999999999997,33318.8664,36909.9399,24101.7445
12002,1774391898,0.2259,0.0567,0.28259999999999996,33318.8664,36909.9399,24101.7445
12003,1774391912,0.2731,0.0069,0.28,33318.8664,36909.9399,24101.7445
12004,1774391927,0.0445,0.2255,0.27,33318.8664,36909.9399,24101.7445
12005,1774391941,0.1323,0.1467,0.279,33318.8664,36909.9399,24101.7445
12006,1774391956,0.2852,-0.0022,0.28300000000000003,33318.8664,36909.9399,24101.7445
12007,1774391970,0.2219,0.0595,0.2814,33318.8664,36909.9399,24101.7445
12008,1774391985,0.1172,0.1403,0.2575,33318.8664,36909.9399,24101.7445
12009,1774392000,0.0653,0.1349,0.2002,33318.8664,36909.9399,24101.7445
12010,1774392014,0.1636,0.0968,0.26039999999999996,33318.8664,36909.9399,24101.7445
12011,1774392029,0.2282,0.2109,0.4391,33318.8664,36909.9399,24101.7445
12012,1774392043,0.1816,0.1679,0.34950000000000003,33318.8761,36909.9399,24101.7445
12013,1774392058,0.2311,0.1147,0.3458,33318.8761,36909.9399,24101.7445
12014,1774392074,0.1217,0.1724,0.29410000000000003,33318.8761,36909.9399,24101.7445
12015,1774392089,0.236,0.0762,0.3122,33318.8761,36909.9399,24101.7445
12016,1774392103,0.1236,0.214,0.3376,33318.8761,36909.9399,24101.7445
12017,1774392118,0.1489,0.2859,0.43479999999999996,33318.8761,36909.9399,24101.7445
12018,1774392132,0.2372,0.1917,0.4289,33318.8761,36909.9496,24101.7445
12019,1774392147,0.1047,0.3264,0.43110000000000004,33318.8761,36909.9496,24101.7445
12020,1774392161,0.1773,0.2449,0.4222,33318.8761,36909.9496,24101.7445
12021,1774392176,0.2405,0.1988,0.4393,33318.8761,36909.9496,24101.7445
12022,1774392191,0.1256,0.2978,0.4234,33318.8761,36909.9496,24101.7445
12023,1774392206,0.2187,0.2136,0.4323,33318.8761,36909.9496,24101.7445
12024,1774392220,0.0956,0.3338,0.4294,33318.8761,36909.9496,24101.7445
12025,1774392235,0.1683,0.275,0.4433,33318.8761,36909.9496,24101.7541
12026,1774392250,0.0736,0.3586,0.4322,33318.8857,36909.9592,24101.7541
12027,1774392264,0.1313,0.2694,0.40069999999999995,33318.8857,36909.9592,24101.7541
12028,1774392279,0.2303,0.2056,0.4359,33318.8857,36909.9592,24101.7541
12029,1774392293,0.1265,0.3014,0.4279,33318.8857,36909.9592,24101.7541
12030,1774392308,0.1348,0.289,0.42379999999999995,33318.8857,36909.9592,24101.7541
12031,1774392322,0.1995,0.2338,0.4333,33318.8857,36909.9592,24101.7541
12032,1774392337,0.1584,0.237,0.3954,33318.8857,36909.9592,24101.7541
12033,1774392351,0.2463,0.1477,0.394,33318.8857,36909.9592,24101.7541
12034,1774392366,0.2021,0.2483,0.4504,33318.8857,36909.9688,24101.7541
12035,1774392381,0.2127,0.2676,0.4803,33318.8857,36909.9688,24101.7541
12036,1774392395,0.2444,0.1384,0.38280000000000003,33318.8857,36909.9688,24101.7541
12037,1774392410,0.1293,0.2192,0.34850000000000003,33318.8857,36909.9688,24101.7541
12038,1774392425,0.2138,0.1056,0.3194,33318.8857,36909.9688,24101.7541
12039,1774392439,0.0925,0.118,0.2105,33318.8857,36909.9688,24101.7541
12040,1774392454,0.1651,0.0295,0.1946,33318.8857,36909.9688,24101.7541
12041,1774392468,0.2353,-0.0518,0.1835,33318.8954,36909.9688,24101.7541
12042,1774392483,0.093,-0.0212,0.0718,33318.8954,36909.9688,24101.7541
12043,1774392498,0.1324,0.0396,0.172,33318.8954,36909.9688,24101.7541
12044,1774392512,0.2391,-0.0634,0.17570000000000002,33318.8954,36909.9688,24101.7541
12045,1774392527,0.155,0.0352,0.1902,33318.8954,36909.9688,24101.7541
12046,1774392542,0.2314,-0.0524,0.179,33318.8954,36909.9688,24101.7541
12047,1774392556,0.095,0.0772,0.17220000000000002,33318.8954,36909.9688,24101.7541
12048,1774392571,0.092,0.1446,0.2366,33318.8954,36909.9688,24101.7541
12049,1774392586,0.2404,0.1598,0.4002,33318.8954,36909.9688,24101.7541
12050,1774392600,0.1532,0.0904,0.24359999999999998,33318.8954,36909.9688,24101.7541
12051,1774392615,0.0908,0.0219,0.11270000000000001,33318.8954,36909.9688,24101.7541
12052,1774392630,0.1194,0.126,0.2454,33318.8954,36909.9688,24101.7541
12053,1774392645,0.0965,0.1426,0.2391,33318.8954,36909.9688,24101.7541
12054,1774392659,0.2313,0.0074,0.2387,33318.8954,36909.9688,24101.7541
12055,1774392674,0.1498,0.0861,0.2359,33318.8954,36909.9688,24101.7541
12056,1774392688,0.0701,0.1585,0.2286,33318.905,36909.9688,24101.7541
12057,1774392703,0.1569,0.0865,0.2434,33318.905,36909.9688,24101.7541
12058,1774392717,0.2001,0.0444,0.2445,33318.905,36909.9688,24101.7541
12059,1774392732,0.2246,0.0098,0.2344,33318.905,36909.9688,24101.7541
12060,1774392747,0.0858,0.113,0.1988,33318.905,36909.9688,24101.7541
12061,1774392762,0.1226,0.1125,0.2351,33318.905,36909.9688,24101.7541
12062,1774392776,0.2136,0.0232,0.2368,33318.905,36909.9688,24101.7541
12063,1774392791,0.0862,0.154,0.2402,33318.905,36909.9688,24101.7541
12064,1774392805,0.1171,0.1209,0.238,33318.905,36909.9688,24101.7541
12065,1774392820,0.2101,0.0298,0.2399,33318.905,36909.9688,24101.7541
12066,1774392834,0.1788,0.0569,0.2357,33318.905,36909.9688,24101.7541
12067,1774392849,0.1445,0.0973,0.2418,33318.905,36909.9785,24101.7541
12068,1774392864,0.0785,0.1453,0.2238,33318.905,36909.9785,24101.7541
12069,1774392878,0.0804,0.0556,0.136,33318.905,36909.9785,24101.7541
12070,1774392893,0.1774,0.0489,0.2263,33318.905,36909.9785,24101.7541
12071,1774392907,0.198,0.1595,0.35750000000000004,33318.905,36909.9785,24101.7541
12072,1774392921,0.1664,0.0598,0.22619999999999998,33318.905,36909.9785,24101.7541
12073,1774392936,0.1714,0.0561,0.22749999999999998,33318.9146,36909.9785,24101.7541
12074,1774392951,0.0758,0.1433,0.21910000000000002,33318.9146,36909.9785,24101.7541
12075,1774392966,0.1285,0.1001,0.2286,33318.9146,36909.9785,24101.7541
12076,1774392981,0.1799,0.0482,0.2281,33318.9146,36909.9785,24101.7541
12077,1774392995,0.1212,0.111,0.23220000000000002,33318.9146,36909.9785,24101.7541
12078,1774393010,0.1571,0.073,0.23009999999999997,33318.9146,36909.9785,24101.7541
12079,1774393024,0.0536,0.1645,0.21810000000000002,33318.9146,36909.9785,24101.7541
12080,1774393039,0.1189,0.1276,0.2465,33318.9146,36909.9785,24101.7541
12081,1774393054,0.0639,0.1625,0.2264,33318.9146,36909.9785,24101.7541
12082,1774393068,0.1345,0.0881,0.22260000000000002,33318.9146,36909.9785,24101.7541
12083,1774393083,0.0927,0.1299,0.2226,33318.9146,36909.9785,24101.7541
12084,1774393097,0.0517,0.1743,0.226,33318.9146,36909.9785,24101.7541
12085,1774393112,0.0819,0.1215,0.2034,33318.9146,36909.9785,24101.7541
12086,1774393127,0.1482,0.0783,0.22649999999999998,33318.9146,36909.9785,24101.7541
12087,1774393141,0.0558,0.162,0.2178,33318.9146,36909.9785,24101.7541
12088,1774393156,0.1012,0.1282,0.2294,33318.9146,36909.9881,24101.7541
12089,1774393170,0.0558,0.1701,0.2259,33318.9146,36909.9881,24101.7541
12090,1774393185,0.1236,0.1039,0.2275,33318.9146,36909.9881,24101.7541
12091,1774393200,0.0977,0.1162,0.21389999999999998,33318.9146,36909.9881,24101.7541
12092,1774393214,0.0527,0.163,0.2157,33318.9146,36909.9881,24101.7541
12093,1774393229,0.0543,0.1102,0.1645,33318.9146,36909.9881,24101.7541
12094,1774393243,0.0845,0.0849,0.1694,33318.9146,36909.9881,24101.7541
12095,1774393258,0.0501,0.1126,0.1627,33318.9146,36909.9881,24101.7541
12096,1774393272,0.1372,0.0412,0.1784,33318.9243,36909.9881,24101.7541
12097,1774393287,0.0641,0.0764,0.1405,33318.9243,36909.9881,24101.7541
12098,1774393302,0.0503,0.1173,0.1676,33318.9243,36909.9881,24101.7541
12099,1774393316,0.0392,0.1325,0.17170000000000002,33318.9243,36909.9881,24101.7541
12100,1774393331,0.0654,0.0985,0.1639,33318.9243,36909.9881,24101.7541
12101,1774393345,0.115,0.0552,0.17020000000000002,33318.9243,36909.9881,24101.7541
12102,1774393360,0.1315,0.0445,0.176,33318.9243,36909.9881,24101.7541
12103,1774393374,0.0898,0.0776,0.1674,33318.9243,36909.9881,24101.7541
12104,1774393390,0.1197,0.0953,0.215,33318.9243,36909.9881,24101.7541
12105,1774393404,0.1076,0.1314,0.239,33318.9243,36909.9881,24101.7541
12106,1774393419,0.045,0.1911,0.23609999999999998,33318.9243,36909.9881,24101.7541
12107,1774393433,0.1255,0.1374,0.2629,33318.9243,36909.9881,24101.7541
12108,1774393448,0.0759,0.1896,0.26549999999999996,33318.9243,36909.9881,24101.7541
12109,1774393463,0.0402,0.3271,0.3673,33318.9243,36909.9881,24101.7541
12110,1774393477,0.1066,0.4901,0.5967,33318.9243,36909.9978,24101.7541
12111,1774393491,0.0457,0.4446,0.4903,33318.9243,36909.9978,24101.7541
12112,1774393506,0.1209,0.3622,0.48310000000000003,33318.9243,36909.9978,24101.7541
12113,1774393521,0.0781,0.3846,0.4627,33318.9243,36909.9978,24101.7541
12114,1774393535,0.0354,0.4233,0.4587,33318.9243,36909.9978,24101.7541
12115,1774393550,0.1056,0.3656,0.47119999999999995,33318.9243,36909.9978,24101.7541
12116,1774393564,0.0974,0.3683,0.4657,33318.9243,36910.0074,24101.7541
12117,1774393579,0.1152,0.3546,0.4698,33318.9243,36910.0074,24101.7541
12118,1774393594,0.0764,0.3757,0.45209999999999995,33318.9243,36910.0074,24101.7541
